EEG_Fp1,EEG_Fp2
-0.000451,-0.00029
-0.000435,-0.00026
-0.000463,-0.000287
-0.00049,-0.000289
-0.000458,-0.000284
-0.000432,-0.000251
-0.000447,-0.00025
-0.00046,-0.000295
-0.000471,-0.000281
-0.000444,-0.00026
-0.000432,-0.000205
-0.000468,-0.000231
-0.000484,-0.000256
-0.000433,-0.000232
-0.000404,-0.00021
-0.000437,-0.000216
-0.000444,-0.000223
-0.000424,-0.000221
-0.000375,-0.0002
-0.000405,-0.00022
-0.000426,-0.000224
-0.000399,-0.000259
-0.00038,-0.000179
-0.000394,-0.000179
-0.000437,-0.000229
-0.000444,-0.000229
-0.000401,-0.000218
-0.000388,-0.000219
-0.000409,-0.000224
-0.000424,-0.000267
-0.000387,-0.000215
-0.000362,-0.000179
-0.000399,-0.000191
-0.000405,-0.000227
-0.00036,-0.000228
-0.000339,-0.000167
-0.000366,-0.000171
-0.000395,-0.000228
-0.000359,-0.000231
-0.000329,-0.00016
-0.000331,-0.000155
-0.000339,-0.000188
-0.000345,-0.000233
-0.000306,-0.000164
-0.000321,-0.00015
-0.00035,-0.000221
-0.000327,-0.000235
-0.00031,-0.000177
-0.000294,-0.000152
-0.000328,-0.00017
-0.000354,-0.000206
-0.000312,-0.00021
-0.000286,-0.000159
-0.000308,-0.00018
-0.000332,-0.000194
-0.000297,-0.000207
-0.00025,-0.000135
-0.000255,-0.000102
-0.000291,-0.000162
-0.000273,-0.000161
-0.000255,-0.000137
-0.000251,-0.000131
-0.000281,-0.000165
-0.000278,-0.000173
-0.000275,-0.00018
-0.000256,-0.000132
-0.000279,-0.000169
-0.000295,-0.000198
-0.000257,-0.000215
-0.00022,-0.000159
-0.000262,-0.000132
-0.000289,-0.00016
-0.000249,-0.000151
-0.000198,-0.00011
-0.000201,-0.000117
-0.000241,-0.000164
-0.000226,-0.000132
-0.000178,-9.1e-05
-0.000181,-5.6e-05
-0.000213,-0.000115
-0.000221,-0.000149
-0.000187,-0.00014
